KELOMPOK,KODEJUR,JURUSAN,PTN,KODEPTN,NILAIMIN,dummy
1,511136,ARSITEKTUR ,ITS,51,46.14,abcde
1,511144,TEKNIK LINGKUNGAN ,ITS,51,44.17,abcde
1,511152,TEKNIK GEOMATIKA ,ITS,51,34.87,abcde
1,511166,PERENCANAAN WILAYAH DAN KOTA ,ITS,51,37.52,abcde
1,511174,TEKNIK PERKAPALAN ,ITS,51,43.84,abcde
1,511182,TEKNIK KELAUTAN ,ITS,51,38.87,abcde
1,511196,TEKNIK SISTEM PERKAPALAN ,ITS,51,39.84,abcde
1,511203,TEKNIK INFORMATIKA ,ITS,51,50.73,abcde
1,511211,SISTEM INFORMASI ,ITS,51,40.52,abcde
1,511225,"DES. PROD INDUSTRI (DKV, DESPRO) ",ITS,51,,abcde
1,511233,TEKNIK TRANSPORTASI LAUT ,ITS,51,35.53,abcde
1,511241,TEK. SIST PERKAPALAN (GLR GANDA ITS-JERMAN) ,ITS,51,35.65,abcde
1,511255,TEKNIK KOMPUTER ,ITS,51,39.55,abcde
1,511263,MANAJEMEN BISNIS ,ITS,51,43.15,abcde
1,511271,TEKNIK GEOFISIKA ,ITS,51,41.11,abcde
1,511285,DESAIN INTERIOR ,ITS,51,40.65,abcde
1,511293,TEKNIK BIOMEDIK ,ITS,51,,abcde
1,521012,PENDIDIKAN DOKTER ,UNAIR,52,45.62,abcde
1,521026,PENDIDIKAN DOKTER GIGI ,UNAIR,52,38.37,abcde
1,521034,PENDIDIKAN APOTEKER ,UNAIR,52,39.87,abcde
1,521042,KEDOKTERAN HEWAN ,UNAIR,52,37.62,abcde
1,521056,MATEMATIKA ,UNAIR,52,34.03,abcde
1,521064,BIOLOGI ,UNAIR,52,35.17,abcde
1,521072,FISIKA ,UNAIR,52,33.87,abcde
1,521086,KIMIA ,UNAIR,52,34.26,abcde
1,521094,KESEHATAN MASYARAKAT ,UNAIR,52,36.82,abcde
1,521101,PENDIDIKAN NERS ,UNAIR,52,38.87,abcde
1,521115,BUDIDAYA PERAIRAN ,UNAIR,52,34.06,abcde
1,521123,PENDIDIKAN BIDAN ,UNAIR,52,35.82,abcde
1,521131,TEKNOBIOMEDIK ,UNAIR,52,36.82,abcde
1,521145,ILMU DAN TEKNOLOGI LINGKUNGAN ,UNAIR,52,37.7,abcde
1,521153,SISTEM INFORMASI ,UNAIR,52,35.63,abcde
1,521161,STATISTIKA ,UNAIR,52,35.62,abcde
1,521175,ILMU GIZI ,UNAIR,52,35.15,abcde
1,521183,PENDIDIKAN DOKTER HEWAN (PDD BANYUWANGI) ,UNAIR,52,32.55,abcde
1,521191,KESEHATAN MASYARAKAT (PDD BANYUWANGI) ,UNAIR,52,33.43,abcde
1,521204,BUDIDAYA PERAIRAN (PDD BANYUWANGI) ,UNAIR,52,29.15,abcde
1,521212,TEKNOLOGI INDUSTRI HASIL PERIKANAN ,UNAIR,52,27.55,abcde
2,522014,ILMU HUKUM ,UNAIR,52,43.87,abcde
2,522022,ILMU ADMINISTRASI NEGARA ,UNAIR,52,39.88,abcde
2,522036,PSIKOLOGI ,UNAIR,52,43.99,abcde
2,522044,SOSIOLOGI ,UNAIR,52,34.49,abcde
2,522052,ILMU POLITIK ,UNAIR,52,39.12,abcde
2,522066,ILMU HUBUNGAN INTERNASIONAL ,UNAIR,52,42.72,abcde
2,522074,ANTROPOLOGI SOSIAL ,UNAIR,52,32.65,abcde
2,522082,EKONOMI PEMBANGUNAN ,UNAIR,52,41.02,abcde
2,522096,MANAJEMEN ,UNAIR,52,45.72,abcde
2,522103,AKUNTANSI ,UNAIR,52,44.92,abcde
2,522111,ILMU KOMUNIKASI ,UNAIR,52,42.92,abcde
2,522125,ILMU SEJARAH ,UNAIR,52,31.08,abcde
2,522133,ILMU INFORMASI DAN PERPUSTAKAAN ,UNAIR,52,38.55,abcde
2,522141,SASTRA INGGRIS ,UNAIR,52,41.4,abcde
2,522155,SASTRA INDONESIA ,UNAIR,52,34.21,abcde
2,522163,SASTRA JEPANG ,UNAIR,52,36.57,abcde
2,522171,EKONOMI ISLAM ,UNAIR,52,33.37,abcde
2,522185,AKUNTANSI (PDD BANYUWANGI) ,UNAIR,52,34.54,abcde
1,531013,AGROEKOTEKNOLOGI ,UTM,53,22.45,abcde
1,531021,AGRIBISNIS ,UTM,53,28.14,abcde
1,531035,TEKNOLOGI INDUSTRI PERTANIAN ,UTM,53,22.45,abcde
1,531043,ILMU KELAUTAN ,UTM,53,25.5,abcde
1,531051,TEKNIK INDUSTRI ,UTM,53,35.64,abcde
1,531065,TEKNIK INFORMATIKA ,UTM,53,38.03,abcde
1,531073,TEKNIK ELEKTRO ,UTM,53,,abcde
1,531081,PENDIDIKAN INFORMATIKA ,UTM,53,,abcde
1,531095,PENDIDIKAN ILMU PENGETAHUAN ALAM ,UTM,53,,abcde
1,531102,MANAJEMEN SUMBERDAYA PERAIRAN ,UTM,53,,abcde
1,531116,TEKNIK MESIN ,UTM,53,,abcde
1,531124,TEKNIK MEKATRONIKA ,UTM,53,,abcde
1,531132,SISTEM INFORMASI ,UTM,53,,abcde
2,532015,ILMU HUKUM ,UTM,53,33.36,abcde
2,532023,SASTRA INGGRIS ,UTM,53,28.17,abcde
2,532031,SOSIOLOGI ,UTM,53,27.82,abcde
2,532045,ILMU KOMUNIKASI ,UTM,53,27.57,abcde
2,532053,MANAJEMEN ,UTM,53,33.02,abcde
2,532061,AKUNTANSI ,UTM,53,31.49,abcde
2,532075,EKONOMI PEMBANGUNAN ,UTM,53,29.72,abcde
2,532083,PSIKOLOGI ,UTM,53,33.97,abcde
2,532091,PGSD ,UTM,53,25.69,abcde
2,532104,HUKUM BISNIS SYARIAH ,UTM,53,25.49,abcde
2,532112,EKONOMI SYARIAH ,UTM,53,25.48,abcde
2,532126,PENDIDIKAN BAHASA DAN SASTRA INDONESIA ,UTM,53,,abcde
2,532134,PENDIDIKAN GURU ANAK USIA DINI ,UTM,53,,abcde
1,541014,PENDIDIKAN MATEMATIKA ,UIN SBY,54,25.37,abcde
1,541022,TEKNIK LINGKUNGAN ,UIN SBY,54,,abcde
1,541036,ARSITEKTUR ,UIN SBY,54,,abcde
1,541044,SISTEM INFORMASI ,UIN SBY,54,,abcde
1,541052,ILMU KELAUTAN ,UIN SBY,54,,abcde
1,541066,BIOLOGI ,UIN SBY,54,,abcde
1,541074,MATEMATIKA ,UIN SBY,54,,abcde
2,542016,PENDIDIKAN BAHASA INGGRIS ,UIN SBY,54,32.47,abcde
2,542054,SOSIOLOGI ,UIN SBY,54,22.87,abcde
2,542062,ILMU KOMUNIKASI ,UIN SBY,54,25.67,abcde
2,542076,PSIKOLOGI ,UIN SBY,54,35.17,abcde
2,542232,SASTRA INGGRIS ,UIN SBY,54,26.47,abcde
2,542246,ILMU EKONOMI ,UIN SBY,54,,abcde
2,542254,AKUNTANSI ,UIN SBY,54,,abcde
2,542262,MANAJEMEN ,UIN SBY,54,,abcde
2,542276,ILMU POLITIK ,UIN SBY,54,,abcde
2,542284,HUBUNGAN INTERNASIONAL ,UIN SBY,54,,abcde
1,551015,PENDIDIKAN MATEMATIKA ,UM,55,34.09,abcde
1,551023,PENDIDIKAN FISIKA ,UM,55,29.38,abcde
1,551031,PENDIDIKAN KIMIA ,UM,55,32.06,abcde
1,551045,PENDIDIKAN BIOLOGI ,UM,55,33.42,abcde
1,551061,PENDIDIKAN TEKNIK MESIN ,UM,55,29.76,abcde
1,551075,PENDIDIKAN TEKNIK BANGUNAN ,UM,55,26.37,abcde
1,551083,PENDIDIKAN TEKNIK INFORMATIKA ,UM,55,35.98,abcde
1,551091,PENDIDIKAN TEKNIK OTOMOTIF ,UM,55,30.57,abcde
1,551104,ILMU KEOLAHRAGAAN ,UM,55,25.99,abcde
1,551112,MATEMATIKA ,UM,55,29.05,abcde
1,551126,FISIKA ,UM,55,28.55,abcde
1,551134,KIMIA ,UM,55,27.95,abcde
1,551142,BIOLOGI ,UM,55,28.01,abcde
1,551156,PENDIDIKAN TEKNIK ELEKTRO ,UM,55,31.57,abcde
1,551164,TEKNIK SIPIL ,UM,55,30.56,abcde
1,551172,PENDIDIKAN ILMU PENGETAHUAN ALAM ,UM,55,26.37,abcde
1,551186,ILMU KESEHATAN MASYARAKAT ,UM,55,34.27,abcde
1,551194,TEKNIK MESIN ,UM,55,34.75,abcde
1,551201,TEKNIK ELEKTRO ,UM,55,35.21,abcde
1,551215,TEKNIK INFORMATIKA ,UM,55,35.05,abcde
2,552011,BIMBINGAN DAN KONSELING ,UM,55,28.28,abcde
2,552025,PENDIDIKAN JASMANI DAN KESEHATAN ,UM,55,31.4,abcde
2,552033,TEKNOLOGI PENDIDIKAN ,UM,55,30.28,abcde
2,552041,PENDIDIKAN LUAR SEKOLAH ,UM,55,26.37,abcde
2,552055,ADMINISTRASI PENDIDIKAN ,UM,55,31.78,abcde
2,552063,PENDIDIKAN GURU SEKOLAH DASAR ,UM,55,35.57,abcde
2,552071,PENDIDIKAN GURU PEND. ANAK USIA DINI ,UM,55,27.47,abcde
2,552085,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN ,UM,55,28.4,abcde
2,552093,"PEND. BAHASA, SASTRA INDONESIA & DAERAH ",UM,55,32.34,abcde
2,552106,PENDIDIKAN BAHASA INGGRIS ,UM,55,35.1,abcde
2,552114,PENDIDIKAN BAHASA ARAB ,UM,55,28.81,abcde
2,552122,PENDIDIKAN SENI RUPA ,UM,55,26.12,abcde
2,552136,PENDIDIKAN BAHASA JERMAN ,UM,55,28.78,abcde
2,552144,PENDIDIKAN SENI TARI DAN MUSIK ,UM,55,26.4,abcde
2,552152,PENDIDIKAN SEJARAH ,UM,55,29.71,abcde
2,552166,PENDIDIKAN EKONOMI ,UM,55,33.96,abcde
2,552174,PENDIDIKAN TATA NIAGA ,UM,55,27.77,abcde
2,552182,PENDIDIKAN ADMINISTRASI PERKANTORAN ,UM,55,28.87,abcde
2,552196,PENDIDIKAN AKUNTANSI ,UM,55,34.57,abcde
2,552203,PENDIDIKAN TATA BOGA ,UM,55,27.67,abcde
2,552211,PENDIDIKAN TATA BUSANA ,UM,55,27.67,abcde
2,552225,PSIKOLOGI ,UM,55,35.9,abcde
2,552233,BAHASA DAN SASTRA INDONESIA ,UM,55,31,abcde
2,552241,BAHASA DAN SASTRA INGGRIS ,UM,55,34.78,abcde
2,552255,ILMU SEJARAH ,UM,55,28.93,abcde
2,552263,DESAIN KOMUNIKASI VISUAL ,UM,55,32.4,abcde
2,552271,AKUNTANSI ,UM,55,35.22,abcde
2,552285,EKONOMI DAN STUDI PEMBANGUNAN ,UM,55,32.47,abcde
2,552293,MANAJEMEN ,UM,55,37.67,abcde
2,552306,PENDIDIKAN LUAR BIASA ,UM,55,27.47,abcde
2,552314,PENDIDIKAN GEOGRAFI ,UM,55,26.99,abcde
2,552322,PENDIDIKAN BAHASA MANDARIN ,UM,55,30.11,abcde
2,552336,PENDIDIKAN ILMU PENGETAHUAN SOSIAL ,UM,55,32.34,abcde
2,552344,PENDIDIKAN KEPELATIHAN OLAHRAGA ,UM,55,28.75,abcde
2,552352,GEOGRAFI ,UM,55,28.05,abcde
2,552366,PENDIDIKAN SOSIOLOGI ,UM,55,27.15,abcde
2,552374,ILMU PERPUSTAKAAN ,UM,55,,abcde
1,561016,MANAJEMEN SUMBERDAYA PERAIRAN ,UB,56,27.87,abcde
1,561024,BUDIDAYA PERAIRAN ,UB,56,30.57,abcde
1,561032,TEKNIK SIPIL ,UB,56,41.53,abcde
1,561046,TEKNIK MESIN ,UB,56,43.81,abcde
1,561054,TEKNIK ELEKTRO ,UB,56,45.39,abcde
1,561062,ARSITEKTUR ,UB,56,40.49,abcde
1,561076,TEKNIK PENGAIRAN ,UB,56,28.28,abcde
1,561084,PENDIDIKAN DOKTER ,UB,56,47.12,abcde
1,561092,ILMU DAN TEKNOLOGI PANGAN ,UB,56,35.25,abcde
1,561105,BIOLOGI ,UB,56,32.87,abcde
1,561113,FISIKA ,UB,56,31.07,abcde
1,561121,KIMIA ,UB,56,33.62,abcde
1,561135,MATEMATIKA ,UB,56,32.59,abcde
1,561143,PEMANFAATAN SUMBERDAYA PERIKANAN ,UB,56,29.06,abcde
1,561151,TEKNOLOGI HASIL PERIKANAN ,UB,56,28.42,abcde
1,561165,AGROBISNIS PERIKANAN ,UB,56,29.62,abcde
1,561173,KETEKNIKAN PERTANIAN ,UB,56,29.62,abcde
1,561181,STATISTIKA ,UB,56,35.53,abcde
1,561195,PERENCANAAN WILAYAH & KOTA ,UB,56,41.35,abcde
1,561202,TEKNOLOGI INDUSTRI PERTANIAN ,UB,56,37.53,abcde
1,561216,ILMU KEPERAWATAN ,UB,56,40.06,abcde
1,561232,GIZI KESEHATAN / ILMU GIZI ,UB,56,32.82,abcde
1,561246,TEKNIK INDUSTRI ,UB,56,42.88,abcde
1,561254,TEKNIK INFORMATIKA ,UB,56,45.87,abcde
1,561262,AGROEKOTEKNOLOGI ,UB,56,28.84,abcde
1,561276,AGRIBISNIS ,UB,56,33.54,abcde
1,561284,PETERNAKAN ,UB,56,27.81,abcde
1,561292,PENDIDIKAN DOKTER HEWAN ,UB,56,37.37,abcde
1,561305,PENDIDIKAN DOKTER GIGI ,UB,56,44.17,abcde
1,561313,ILMU KELAUTAN ,UB,56,33.87,abcde
1,561321,KEBIDANAN ,UB,56,35.37,abcde
1,561335,FARMASI ,UB,56,37.37,abcde
1,561351,TEKNIK KOMPUTER ,UB,56,,abcde
1,561365,SISTEM INFORMASI ,UB,56,41.71,abcde
1,561373,TEKNIK KIMIA ,UB,56,42.49,abcde
1,561381,INSTRUMENTASI ,UB,56,,abcde
1,561395,TEKNIK GEOFISIKA ,UB,56,31.49,abcde
1,561416,BIOTEKNOLOGI ,UB,56,33.6,abcde
1,561432,TEKNOLOGI BIOPROSES ,UB,56,,abcde
1,561446,TEKNIK LINGKUNGAN ,UB,56,33.8,abcde
1,561476,PENDIDIKAN TEKNOLOGI INFORMASI ,UB,56,38.15,abcde
1,561484,TEKNOLOGI INFORMASI ,UB,56,,abcde
2,562012,ILMU HUKUM ,UB,56,41.12,abcde
2,562026,EKONOMI PEMBANGUNAN ,UB,56,38.38,abcde
2,562034,ILMU ADMINISTRASI PUBLIK ,UB,56,39.96,abcde
2,562042,ILMU ADMINISTRASI BISNIS ,UB,56,40.43,abcde
2,562056,MANAJEMEN ,UB,56,42.37,abcde
2,562064,AKUNTANSI ,UB,56,44.18,abcde
2,562072,SOSIOLOGI ,UB,56,33.25,abcde
2,562086,ILMU KOMUNIKASI ,UB,56,43.61,abcde
2,562094,PSIKOLOGI ,UB,56,40.87,abcde
2,562101,HUBUNGAN INTERNASIONAL ,UB,56,39.57,abcde
2,562115,SASTRA INGGRIS ,UB,56,39.67,abcde
2,562123,SASTRA JEPANG ,UB,56,36.47,abcde
2,562131,BAHASA DAN SASTRA PERANCIS ,UB,56,35.37,abcde
2,562145,ILMU POLITIK ,UB,56,35.37,abcde
2,562175,ILMU PEMERINTAHAN ,UB,56,35.69,abcde
2,562191,ADMINISTRASI PERPAJAKAN ,UB,56,33.71,abcde
2,562226,EKONOMI ISLAM ,UB,56,28.71,abcde
2,562234,"EKONOMI, KEUANGAN DAN PERBANKAN ",UB,56,,abcde
2,562242,ILMU PERPUSTAKAAN ,UB,56,28.69,abcde
2,562256,PARIWISATA ,UB,56,27.69,abcde
2,562272,PENDIDIKAN BHS & SASTRA INGGRIS ,UB,56,37.8,abcde
2,562286,PENDIDIKAN BHS & SASTRA JEPANG ,UB,56,37.24,abcde
2,562294,PENDIDIKAN BHS & SASTRA INDONESIA ,UB,56,36.49,abcde
2,562323,ADMINISTRASI PENDIDIKAN ,UB,56,33.53,abcde
2,562331,SENI RUPA MURNI ,UB,56,28.49,abcde
2,562345,SASTRA CINA ,UB,56,29.55,abcde
2,562353,ANTROPOLOGI SOSIAL ,UB,56,28.17,abcde
2,562361,KEWIRAUSAHAAN ,UB,56,,abcde
1,571011,MATEMATIKA ,UIN Malang,57,26.87,abcde
1,571025,BIOLOGI ,UIN Malang,57,24.37,abcde
1,571033,KIMIA ,UIN Malang,57,24.37,abcde
1,571041,FISIKA ,UIN Malang,57,23.87,abcde
1,571055,TEKNIK INFORMATIKA ,UIN Malang,57,30.87,abcde
1,571063,TEKNIK ARSITEKTUR ,UIN Malang,57,30.17,abcde
1,571071,FARMASI ,UIN Malang,57,,abcde
1,571125,PENDIDIKAN DOKTER ,UIN Malang,57,,abcde
2,572021,PENDIDIKAN IPS ,UIN Malang,57,23.48,abcde
2,572073,BAHASA DAN SASTRA INGGRIS ,UIN Malang,57,25.77,abcde
2,572095,PSIKOLOGI ,UIN Malang,57,35.57,abcde
2,572102,MANAJEMEN ,UIN Malang,57,34.17,abcde
2,572116,AKUNTANSI ,UIN Malang,57,32.97,abcde
1,581012,AGROTEKNOLOGI / AGROEKOTEKNOLOGI ,UNEJ,58,28.73,abcde
1,581026,AGRIBISNIS ,UNEJ,58,30.56,abcde
1,581034,PENDIDIKAN MATEMATIKA ,UNEJ,58,30.03,abcde
1,581042,PENDIDIKAN FISIKA ,UNEJ,58,30.92,abcde
1,581056,PENDIDIKAN BIOLOGI ,UNEJ,58,32.62,abcde
1,581064,TEKNOLOGI HASIL PERTANIAN ,UNEJ,58,32.77,abcde
1,581072,TEKNIK PERTANIAN ,UNEJ,58,29.81,abcde
1,581086,PENDIDIKAN DOKTER GIGI ,UNEJ,58,38.53,abcde
1,581094,MATEMATIKA ,UNEJ,58,29.53,abcde
1,581101,FISIKA ,UNEJ,58,28.92,abcde
1,581115,KIMIA ,UNEJ,58,30.62,abcde
1,581123,BIOLOGI ,UNEJ,58,30.59,abcde
1,581131,PENDIDIKAN DOKTER ,UNEJ,58,44.09,abcde
1,581145,KESEHATAN MASYARAKAT ,UNEJ,58,34.59,abcde
1,581153,TEKNIK MESIN ,UNEJ,58,39.83,abcde
1,581161,TEKNIK ELEKTRO ,UNEJ,58,41.82,abcde
1,581175,TEKNIK SIPIL ,UNEJ,58,39.36,abcde
1,581183,FARMASI ,UNEJ,58,40.2,abcde
1,581191,ILMU KEPERAWATAN ,UNEJ,58,39.37,abcde
1,581204,SISTEM INFORMASI ,UNEJ,58,39.37,abcde
1,581242,TEKNOLOGI INDUSTRI PERTANIAN ,UNEJ,58,35.16,abcde
1,581256,ILMU TANAH ,UNEJ,58,,abcde
1,581264,PROTEKSI TANAMAN ,UNEJ,58,,abcde
1,581272,TEKNOLOGI INFORMASI ,UNEJ,58,,abcde
1,581286,PENDIDIKAN IPA ,UNEJ,58,,abcde
2,582014,ILMU HUKUM ,UNEJ,58,39.9,abcde
2,582022,HUBUNGAN INTERNASIONAL ,UNEJ,58,38.52,abcde
2,582036,ILMU ADMINISTRASI NEGARA ,UNEJ,58,33.46,abcde
2,582044,ILMU ADMINISTRASI BISNIS ,UNEJ,58,35.46,abcde
2,582052,ILMU KESEJAHTERAAN SOSIAL ,UNEJ,58,31.08,abcde
2,582066,SOSIOLOGI ,UNEJ,58,29.75,abcde
2,582074,EKONOMI PEMBANGUNAN ,UNEJ,58,39.33,abcde
2,582082,MANAJEMEN ,UNEJ,58,40.68,abcde
2,582096,AKUNTANSI ,UNEJ,58,40.18,abcde
2,582103,PENDIDIKAN LUAR SEKOLAH ,UNEJ,58,28.87,abcde
2,582111,PENDIDIKAN EKONOMI ,UNEJ,58,32.53,abcde
2,582125,PENDIDIKAN SEJARAH ,UNEJ,58,29.4,abcde
2,582133,PENDIDIKAN BAHASA INGGRIS ,UNEJ,58,38.33,abcde
2,582141,PENDIDIKAN BHS. & SASTRA INDO. ,UNEJ,58,31.49,abcde
2,582155,PENDIDIKAN GURU SEKOLAH DASAR ,UNEJ,58,34.39,abcde
2,582163,SASTRA INGGRIS ,UNEJ,58,35.33,abcde
2,582171,SASTRA INDONESIA ,UNEJ,58,31.34,abcde
2,582185,ILMU SEJARAH ,UNEJ,58,28.68,abcde
2,582193,TELEVISI & FILM ,UNEJ,58,32.58,abcde
2,582206,PG PAUD ,UNEJ,58,38.8,abcde
2,582214,EKONOMI SYARIAH ,UNEJ,58,,abcde
1,591013,AGRIBISNIS ,UPN JATIM,59,32.55,abcde
1,591021,AGROTEKNOLOGI ,UPN JATIM,59,31.05,abcde
1,591035,TEKNIK KIMIA ,UPN JATIM,59,36.75,abcde
1,591043,TEKNIK INDUSTRI ,UPN JATIM,59,38.55,abcde
1,591051,TEKNOLOGI PANGAN ,UPN JATIM,59,36.15,abcde
1,591065,TEKNIK INFORMATIKA ,UPN JATIM,59,38.95,abcde
1,591073,SISTEM INFORMASI ,UPN JATIM,59,38.15,abcde
1,591081,ARSITEKTUR ,UPN JATIM,59,36.25,abcde
1,591095,TEKNIK LINGKUNGAN ,UPN JATIM,59,36.65,abcde
1,591102,TEKNIK SIPIL ,UPN JATIM,59,36.85,abcde
1,591116,DESAIN KOMUNIKASI VISUAL ,UPN JATIM,59,,abcde
2,592015,EKONOMI PEMBANGUNAN ,UPN JATIM,59,36.65,abcde
2,592023,MANAJEMEN ,UPN JATIM,59,39.55,abcde
2,592031,AKUNTANSI ,UPN JATIM,59,39.05,abcde
2,592045,ADMINISTRASI NEGARA ,UPN JATIM,59,35.15,abcde
2,592053,ADMINISTRASI BISNIS/NIAGA ,UPN JATIM,59,37.75,abcde
2,592061,ILMU KOMUNIKASI ,UPN JATIM,59,39.65,abcde
2,592075,ILMU HUBUNGAN INTERNASIONAL ,UPN JATIM,59,37.84,abcde
2,592083,ILMU HUKUM ,UPN JATIM,59,36.88,abcde
1,631013,PENDIDIKAN DOKTER ,UNUD,63,41.7,abcde
1,631021,KEDOKTERAN HEWAN ,UNUD,63,32.39,abcde
1,631035,TEKNIK ARSITEKTUR ,UNUD,63,39.89,abcde
1,631043,TEKNIK SIPIL ,UNUD,63,40.03,abcde
1,631051,ILMU DAN TEKNOLOGI PANGAN ,UNUD,63,33.67,abcde
1,631065,TEKNOLOGI INDUSTRI PERTANIAN ,UNUD,63,29.12,abcde
1,631073,TEKNIK PERTANIAN ,UNUD,63,27.58,abcde
1,631081,BIOLOGI ,UNUD,63,30.42,abcde
1,631095,KIMIA ,UNUD,63,28.03,abcde
1,631102,FISIKA ,UNUD,63,28.87,abcde
1,631116,TEKNIK MESIN ,UNUD,63,39.73,abcde
1,631124,TEKNIK ELEKTRO ,UNUD,63,40.53,abcde
1,631132,AGRIBISNIS ,UNUD,63,29.73,abcde
1,631146,AGROEKOTEKNOLOGI ,UNUD,63,27.73,abcde
1,631154,PETERNAKAN ,UNUD,63,26.76,abcde
1,631162,MATEMATIKA ,UNUD,63,29.73,abcde
1,631176,ILMU KESEHATAN MASYARAKAT ,UNUD,63,36.77,abcde
1,631184,FARMASI ,UNUD,63,39.87,abcde
1,631192,ILMU KEPERAWATAN ,UNUD,63,37.73,abcde
1,631205,ILMU KOMPUTER/TEKNIK INFORMATIKA ,UNUD,63,37.87,abcde
1,631213,TEKNOLOGI INFORMASI ,UNUD,63,40.37,abcde
1,631221,FISIOTERAPI ,UNUD,63,34.52,abcde
1,631235,ILMU KELAUTAN ,UNUD,63,38.87,abcde
1,631243,ARSITEKTUR PERTAMANAN ,UNUD,63,32.35,abcde
1,631251,MANAJEMEN SUMBER DAYA PERAIRAN ,UNUD,63,28.35,abcde
1,631265,PENDIDIKAN DOKTER GIGI ,UNUD,63,35.76,abcde
2,632015,ARKEOLOGI ,UNUD,63,32.65,abcde
2,632023,ANTROPOLOGI BUDAYA ,UNUD,63,31.12,abcde
2,632031,ILMU SEJARAH ,UNUD,63,32.68,abcde
2,632045,ILMU HUKUM ,UNUD,63,39.46,abcde
2,632053,EKONOMI PEMBANGUNAN ,UNUD,63,36.4,abcde
2,632061,AKUNTANSI ,UNUD,63,38.71,abcde
2,632075,MANAJEMEN ,UNUD,63,40.55,abcde
2,632083,SASTRA INDONESIA ,UNUD,63,27.24,abcde
2,632091,SASTRA INGGRIS ,UNUD,63,37.74,abcde
2,632104,SASTRA DAERAH JAWA KUNA ,UNUD,63,27.24,abcde
2,632112,SASTRA DAERAH UNTUK SASTRA BALI ,UNUD,63,29.12,abcde
2,632126,SASTRA JEPANG ,UNUD,63,35.17,abcde
2,632134,D4 PARIWISATA ,UNUD,63,33.77,abcde
2,632142,DESTINASI PARIWISATA ,UNUD,63,30.57,abcde
2,632156,INDUSTRI PERJALANAN WISATA ,UNUD,63,31.17,abcde
2,632164,HUBUNGAN INTERNASIONAL ,UNUD,63,37.87,abcde
2,632172,SOSIOLOGI ,UNUD,63,28.78,abcde
2,632186,PSIKOLOGI ,UNUD,63,35.57,abcde
2,632201,ADMINISTRASI NEGARA ,UNUD,63,30.49,abcde
2,632215,ILMU KOMUNIKASI ,UNUD,63,39.35,abcde
2,632223,ILMU POLITIK ,UNUD,63,36.63,abcde
1,641014,PENDIDIKAN MATEMATIKA ,UNDIKSHA,64,22.64,abcde
1,641022,PENDIDIKAN BIOLOGI ,UNDIKSHA,64,22.94,abcde
1,641036,PENDIDIKAN KIMIA ,UNDIKSHA,64,21.87,abcde
1,641044,PENDIDIKAN FISIKA ,UNDIKSHA,64,22.17,abcde
1,641052,PENDIDIKAN TEKNIK INFORMATIKA ,UNDIKSHA,64,22.37,abcde
1,641066,ILMU KEOLAHRAGAAN ,UNDIKSHA,64,21.87,abcde
1,641074,PENDIDIKAN TEKNIK ELEKTRO ,UNDIKSHA,64,21.8,abcde
1,641133,PENDIDIKAN TEKNIK MESIN ,UNDIKSHA,64,,abcde
1,641141,PENDIDIKAN IPA ,UNDIKSHA,64,,abcde
1,641155,KIMIA ,UNDIKSHA,64,,abcde
2,642016,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN ,UNDIKSHA,64,24.21,abcde
2,642024,PENDIDIKAN EKONOMI ,UNDIKSHA,64,33.21,abcde
2,642032,PENDIDIKAN SEJARAH ,UNDIKSHA,64,24.83,abcde
2,642046,PENDIDIKAN GEOGRAFI ,UNDIKSHA,64,24.9,abcde
2,642054,PENDIDIKAN BAHASA DAN SASTRA INDONESIA ,UNDIKSHA,64,33.53,abcde
2,642062,PENDIDIKAN BAHASA INGGRIS ,UNDIKSHA,64,33.65,abcde
2,642076,PENDIDIKAN SENI RUPA ,UNDIKSHA,64,28.33,abcde
2,642084,PENDIDIKAN KESEJAHTERAAN KELUARGA ,UNDIKSHA,64,25.37,abcde
2,642092,BIMBINGAN KONSELING ,UNDIKSHA,64,24.37,abcde
2,642105,TEKNOLOGI PENDIDIKAN ,UNDIKSHA,64,23.87,abcde
2,642121,PENDIDIKAN JASMANI KESEHATAN DAN REKREASI ,UNDIKSHA,64,26,abcde
2,642135,MANAJEMEN ,UNDIKSHA,64,35.37,abcde
2,642143,AKUNTANSI ,UNDIKSHA,64,35.57,abcde
2,642151,PENDIDIKAN KEPELATIHAN OLAHRAGA ,UNDIKSHA,64,25.67,abcde
2,642173,PENDIDIKAN GURU SEKOLAH DASAR ,UNDIKSHA,64,32.37,abcde
2,642195,PENDIDIKAN GURU ANAK USIA DINI ,UNDIKSHA,64,32.37,abcde
2,642202,PEND. BAHASA JEPANG ,UNDIKSHA,64,32.58,abcde
2,642216,PENDIDIKAN BAHASA BALI ,UNDIKSHA,64,,abcde
2,642224,PENDIDIKAN SOSIOLOGI ,UNDIKSHA,64,,abcde
2,642232,ILMU HUKUM ,UNDIKSHA,64,,abcde
1,651015,AGROEKOTEKNOLOGI ,UNRAM,65,26.89,abcde
1,651023,AGRIBISNIS ,UNRAM,65,34.89,abcde
1,651061,KEHUTANAN ,UNRAM,65,30.58,abcde
1,651104,PENDIDIKAN BIOLOGI ,UNRAM,65,31.15,abcde
1,651112,PENDIDIKAN KIMIA ,UNRAM,65,30.58,abcde
